time,i082_ergs_per_cm2_per_s,i082_W_per_m2,i082_ph_flux
1978-01-03T08:20:05,0.06168,6.168e-05,434706033840.44806
1978-01-03T08:20:36,0.07245,7.245e-05,510610443445.857
1978-01-03T08:20:36,0.02344,2.344e-05,165199569280.48157
1978-01-03T08:27:59,0.02314,2.314e-05,163085240322.11362
1978-01-03T08:29:50,0.06428,6.428e-05,453030218146.30347
1978-01-03T08:46:42,0.01758,1.7579999999999998e-05,123899676960.36116
1978-01-03T08:56:49,0.01499,1.499e-05,105645970286.4513
1978-01-03T09:01:11,0.01929,1.9290000000000003e-05,135951352023.05844
1978-01-03T09:10:06,0.01572,1.5720000000000002e-05,110790837418.47997
1978-01-03T09:11:48,0.02248,2.248e-05,158433716613.70416
1978-01-03T09:17:47,0.01534,1.534e-05,108112687404.54724
1978-01-03T09:22:40,0.01781,1.781e-05,125520662495.10992
1978-01-03T09:24:53,0.02463,2.463e-05,173586407482.0077
1978-01-03T09:32:14,0.03116,3.116e-05,219608301142.48312
1978-01-03T09:36:39,0.01771,1.771e-05,124815886175.65396
1978-01-03T09:42:04,0.02335,2.335e-05,164565270592.97116
1978-01-03T09:47:50,0.02937,2.937e-05,206992805024.22116
1978-01-03T09:50:36,0.01796,1.796e-05,126577826974.29388
1978-01-03T09:59:29,0.02204,2.204e-05,155332700808.09784
1978-01-03T10:00:13,0.02924,2.924e-05,206076595808.9283
1978-01-03T10:10:03,0.03072,3.0720000000000004e-05,216507285336.8769
1978-01-03T10:11:02,0.02654,2.654e-05,187047635183.6169
1978-01-03T10:12:15,0.02111,2.111e-05,148778281037.15723
1978-01-03T10:19:14,0.01886,1.886e-05,132920813849.39767
1978-01-03T10:30:37,0.02045,2.045e-05,144126757328.74777
1978-01-03T10:31:45,0.02574,2.574e-05,181409424627.96906
1978-01-03T10:33:15,0.03567,3.567e-05,251393713149.9478
1978-01-03T10:42:39,0.02209,2.209e-05,155685088967.82584
1978-01-03T10:46:01,0.02845,2.845e-05,200508862885.2261
1978-01-03T10:52:24,0.03365,3.365e-05,237157231496.937
1978-01-03T10:57:36,0.02317,2.317e-05,163296673217.9504
1978-01-03T10:58:01,0.02856,2.856e-05,201284116836.6277
1978-01-03T10:59:10,0.01831,1.831e-05,129044544092.3898
1978-01-03T11:10:46,0.03223,3.223e-05,227149407760.6621
1978-01-03T11:12:50,0.04554,4.554e-05,320955135880.253
